Loc	ID	SigQvNum_stat	Coverage_stat	ShufSigQvNum_stat	Coverage_shufStat	Freq_ypred	Coverage_ypred	dip.pval	ks2.pval	Type
chr11:70012697-70012697(+)	chr11_1_70012696	0	16	0	10	nan	nan	nan	nan	nan
chr11:70018602-70018602(+)	chr11_1_70018601	0	11	0	10	nan	nan	nan	nan	nan
chr11:70012831-70012831(+)	chr11_1_70012830	2	17	1	10	nan	nan	nan	nan	nan
chr11:70013305-70013305(-)	chr11_0_70013304	0	15	0	10	nan	nan	nan	nan	nan
chr11:70013043-70013043(-)	chr11_0_70013042	0	17	0	10	nan	nan	nan	nan	nan
chr11:70013480-70013480(+)	chr11_1_70013479	0	14	0	10	nan	nan	nan	nan	nan
chr11:70018989-70018989(+)	chr11_1_70018988	0	11	0	10	nan	nan	nan	nan	nan
chr11:70018686-70018686(-)	chr11_0_70018685	0	12	0	10	nan	nan	nan	nan	nan
chr11:70015692-70015692(+)	chr11_1_70015691	0	11	0	10	nan	nan	nan	nan	nan
chr11:70010657-70010657(-)	chr11_0_70010656	0	17	0	10	nan	nan	nan	nan	nan
chr11:70015296-70015296(+)	chr11_1_70015295	0	10	0	10	nan	nan	nan	nan	nan
chr11:70013430-70013430(-)	chr11_0_70013429	0	14	0	10	nan	nan	nan	nan	nan
chr11:70016166-70016166(-)	chr11_0_70016165	0	13	0	10	nan	nan	nan	nan	nan
chr11:70016207-70016207(+)	chr11_1_70016206	0	15	0	10	nan	nan	nan	nan	nan
chr11:70019335-70019335(-)	chr11_0_70019334	0	10	0	10	nan	nan	nan	nan	nan
chr11:70010133-70010133(-)	chr11_0_70010132	0	20	0	10	nan	nan	nan	nan	nan
chr11:70018553-70018553(+)	chr11_1_70018552	0	11	0	10	nan	nan	nan	nan	nan
chr11:70019068-70019068(+)	chr11_1_70019067	0	11	0	10	nan	nan	nan	nan	nan
chr11:70019152-70019152(-)	chr11_0_70019151	0	11	0	10	nan	nan	nan	nan	nan
chr11:70010649-70010649(+)	chr11_1_70010648	0	17	0	10	nan	nan	nan	nan	nan
chr11:70015459-70015459(-)	chr11_0_70015458	0	10	0	10	nan	nan	nan	nan	nan
chr11:70012465-70012465(+)	chr11_1_70012464	0	16	0	10	nan	nan	nan	nan	nan
chr11:70019281-70019281(+)	chr11_1_70019280	0	11	0	10	nan	nan	nan	nan	nan
chr11:70013856-70013856(-)	chr11_0_70013855	0	11	0	10	nan	nan	nan	nan	nan
chr11:70013460-70013460(-)	chr11_0_70013459	0	13	0	10	nan	nan	nan	nan	nan
chr11:70016633-70016633(+)	chr11_1_70016632	0	15	0	10	nan	nan	nan	nan	nan
chr11:70016583-70016583(-)	chr11_0_70016582	0	16	0	10	nan	nan	nan	nan	nan
chr11:70013589-70013589(+)	chr11_1_70013588	0	12	0	10	nan	nan	nan	nan	nan
chr11:70013723-70013723(+)	chr11_1_70013722	0	11	0	10	nan	nan	nan	nan	nan
chr11:70013935-70013935(-)	chr11_0_70013934	0	12	0	10	nan	nan	nan	nan	nan
chr11:70010941-70010941(+)	chr11_1_70010940	0	17	0	10	nan	nan	nan	nan	nan
chr11:70019182-70019182(-)	chr11_0_70019181	0	12	0	10	nan	nan	nan	nan	nan
chr11:70013411-70013411(-)	chr11_0_70013410	0	14	0	10	nan	nan	nan	nan	nan
chr11:70016584-70016584(+)	chr11_1_70016583	0	14	0	10	nan	nan	nan	nan	nan
chr11:70010813-70010813(+)	chr11_1_70010812	0	18	0	10	nan	nan	nan	nan	nan
chr11:70015926-70015926(+)	chr11_1_70015925	0	13	0	10	nan	nan	nan	nan	nan
chr11:70016534-70016534(-)	chr11_0_70016533	0	14	0	10	nan	nan	nan	nan	nan
chr11:70016971-70016971(+)	chr11_1_70016970	1	15	0	10	nan	nan	nan	nan	nan
chr11:70010367-70010367(-)	chr11_0_70010366	0	20	0	10	nan	nan	nan	nan	nan
chr11:70013540-70013540(+)	chr11_1_70013539	0	14	0	10	nan	nan	nan	nan	nan
chr11:70019049-70019049(+)	chr11_1_70019048	0	11	0	10	nan	nan	nan	nan	nan
chr11:70013674-70013674(+)	chr11_1_70013673	0	12	0	10	nan	nan	nan	nan	nan
chr11:70013886-70013886(-)	chr11_0_70013885	0	12	0	10	nan	nan	nan	nan	nan
chr11:70019133-70019133(-)	chr11_0_70019132	0	12	0	10	nan	nan	nan	nan	nan
chr11:70010193-70010193(-)	chr11_0_70010192	0	19	0	10	nan	nan	nan	nan	nan
chr11:70016139-70016139(+)	chr11_1_70016138	0	13	0	10	nan	nan	nan	nan	nan
chr11:70016747-70016747(-)	chr11_0_70016746	0	15	0	10	nan	nan	nan	nan	nan
chr11:70016351-70016351(-)	chr11_0_70016350	0	17	0	10	nan	nan	nan	nan	nan
chr11:70010580-70010580(-)	chr11_0_70010579	0	16	0	10	nan	nan	nan	nan	nan
chr11:70016089-70016089(-)	chr11_0_70016088	0	13	1	10	nan	nan	nan	nan	nan
chr11:70017134-70017134(-)	chr11_0_70017133	0	16	0	10	nan	nan	nan	nan	nan
chr11:70014140-70014140(+)	chr11_1_70014139	0	14	0	10	nan	nan	nan	nan	nan
chr11:70019212-70019212(-)	chr11_0_70019211	0	12	0	10	nan	nan	nan	nan	nan
chr11:70010843-70010843(+)	chr11_1_70010842	0	18	0	10	nan	nan	nan	nan	nan
chr11:70015956-70015956(+)	chr11_1_70015955	0	13	0	10	nan	nan	nan	nan	nan
chr11:70016564-70016564(-)	chr11_0_70016563	0	16	0	10	nan	nan	nan	nan	nan
chr11:70016698-70016698(-)	chr11_0_70016697	0	16	0	10	nan	nan	nan	nan	nan
chr11:70013442-70013442(+)	chr11_1_70013441	0	13	0	10	nan	nan	nan	nan	nan
chr11:70011180-70011180(-)	chr11_0_70011179	0	17	0	10	nan	nan	nan	nan	nan
chr11:70013258-70013258(-)	chr11_0_70013257	0	16	0	10	nan	nan	nan	nan	nan
chr11:70014041-70014041(-)	chr11_0_70014040	0	13	0	10	nan	nan	nan	nan	nan
chr11:70016818-70016818(+)	chr11_1_70016817	0	14	0	10	nan	nan	nan	nan	nan
chr11:70011047-70011047(+)	chr11_1_70011046	0	16	0	10	nan	nan	nan	nan	nan
chr11:70011393-70011393(-)	chr11_0_70011392	0	15	0	10	nan	nan	nan	nan	nan
chr11:70014566-70014566(+)	chr11_1_70014565	0	11	0	10	nan	nan	nan	nan	nan
chr11:70013908-70013908(+)	chr11_1_70013907	0	12	0	10	nan	nan	nan	nan	nan
chr11:70010477-70010477(+)	chr11_1_70010476	0	18	0	10	nan	nan	nan	nan	nan
chr11:70013605-70013605(-)	chr11_0_70013604	0	13	0	10	nan	nan	nan	nan	nan
chr11:70017427-70017427(+)	chr11_1_70017426	0	13	0	10	nan	nan	nan	nan	nan
chr11:70017031-70017031(+)	chr11_1_70017030	0	15	0	10	nan	nan	nan	nan	nan
chr11:70016728-70016728(-)	chr11_0_70016727	0	13	0	10	nan	nan	nan	nan	nan
chr11:70011210-70011210(-)	chr11_0_70011209	0	15	0	10	nan	nan	nan	nan	nan
chr11:70013987-70013987(+)	chr11_1_70013986	0	13	0	10	nan	nan	nan	nan	nan
chr11:70014383-70014383(+)	chr11_1_70014382	0	12	0	10	nan	nan	nan	nan	nan
chr11:70017115-70017115(-)	chr11_0_70017114	0	16	0	10	nan	nan	nan	nan	nan
chr11:70014333-70014333(-)	chr11_0_70014332	0	12	0	10	nan	nan	nan	nan	nan
chr11:70017244-70017244(+)	chr11_1_70017243	1	15	1	10	nan	nan	nan	nan	nan
chr11:70016545-70016545(-)	chr11_0_70016544	0	16	0	10	nan	nan	nan	nan	nan
chr11:70017631-70017631(+)	chr11_1_70017630	0	13	0	10	nan	nan	nan	nan	nan
chr11:70017328-70017328(-)	chr11_0_70017327	0	15	0	10	nan	nan	nan	nan	nan
chr11:70013938-70013938(+)	chr11_1_70013937	0	13	0	10	nan	nan	nan	nan	nan
chr11:70014072-70014072(+)	chr11_1_70014071	0	13	0	10	nan	nan	nan	nan	nan
chr11:70014284-70014284(-)	chr11_0_70014283	0	12	0	10	nan	nan	nan	nan	nan
chr11:70011686-70011686(+)	chr11_1_70011685	0	16	0	10	nan	nan	nan	nan	nan
chr11:70017195-70017195(+)	chr11_1_70017194	0	15	0	10	nan	nan	nan	nan	nan
chr11:70011424-70011424(+)	chr11_1_70011423	0	16	0	10	nan	nan	nan	nan	nan
chr11:70011636-70011636(-)	chr11_0_70011635	0	16	0	10	nan	nan	nan	nan	nan
chr11:70017582-70017582(+)	chr11_1_70017581	0	13	0	10	nan	nan	nan	nan	nan
chr11:70017279-70017279(-)	chr11_0_70017278	0	14	0	10	nan	nan	nan	nan	nan
chr11:70014285-70014285(+)	chr11_1_70014284	0	13	0	10	nan	nan	nan	nan	nan
chr11:70014497-70014497(-)	chr11_0_70014496	0	10	0	10	nan	nan	nan	nan	nan
chr11:70011503-70011503(+)	chr11_1_70011502	0	16	0	10	nan	nan	nan	nan	nan
chr11:70011107-70011107(+)	chr11_1_70011106	0	16	0	10	nan	nan	nan	nan	nan
chr11:70017146-70017146(+)	chr11_1_70017145	0	14	0	10	nan	nan	nan	nan	nan
chr11:70012152-70012152(+)	chr11_1_70012151	0	18	0	10	nan	nan	nan	nan	nan
chr11:70017795-70017795(+)	chr11_1_70017794	0	12	0	10	nan	nan	nan	nan	nan
chr11:70011191-70011191(-)	chr11_0_70011190	0	17	0	10	nan	nan	nan	nan	nan
chr11:70014751-70014751(+)	chr11_1_70014750	0	11	0	10	nan	nan	nan	nan	nan
chr11:70011969-70011969(+)	chr11_1_70011968	0	15	0	10	nan	nan	nan	nan	nan
chr11:70011666-70011666(-)	chr11_0_70011665	0	16	0	10	nan	nan	nan	nan	nan
chr11:70017309-70017309(-)	chr11_0_70017308	0	14	0	10	nan	nan	nan	nan	nan
chr11:70014315-70014315(+)	chr11_1_70014314	1	13	0	10	nan	nan	nan	nan	nan
chr11:70018220-70018220(-)	chr11_0_70018219	0	11	0	10	nan	nan	nan	nan	nan
chr11:70011920-70011920(+)	chr11_1_70011919	0	17	0	10	nan	nan	nan	nan	nan
chr11:70017825-70017825(+)	chr11_1_70017824	0	12	0	10	nan	nan	nan	nan	nan
chr11:70018171-70018171(-)	chr11_0_70018170	0	10	0	10	nan	nan	nan	nan	nan
chr11:70017775-70017775(-)	chr11_0_70017774	0	14	0	10	nan	nan	nan	nan	nan
chr11:70014519-70014519(+)	chr11_1_70014518	0	12	0	10	nan	nan	nan	nan	nan
chr11:70015523-70015523(-)	chr11_0_70015522	0	11	0	10	nan	nan	nan	nan	nan
chr11:70015564-70015564(+)	chr11_1_70015563	0	12	0	10	nan	nan	nan	nan	nan
chr11:70012529-70012529(+)	chr11_1_70012528	0	18	0	10	nan	nan	nan	nan	nan
chr11:70017380-70017380(+)	chr11_1_70017379	0	13	0	10	nan	nan	nan	nan	nan
chr11:70015643-70015643(+)	chr11_1_70015642	0	12	0	10	nan	nan	nan	nan	nan
chr11:70012084-70012084(+)	chr11_1_70012083	0	16	0	10	nan	nan	nan	nan	nan
chr11:70015727-70015727(-)	chr11_0_70015726	0	13	0	10	nan	nan	nan	nan	nan
chr11:70017939-70017939(-)	chr11_0_70017938	0	11	0	10	nan	nan	nan	nan	nan
chr11:70018984-70018984(-)	chr11_0_70018983	0	12	0	10	nan	nan	nan	nan	nan
chr11:70010085-70010085(+)	chr11_1_70010084	0	19	0	10	nan	nan	nan	nan	nan
chr11:70018326-70018326(-)	chr11_0_70018325	0	10	0	10	nan	nan	nan	nan	nan
chr11:70012509-70012509(-)	chr11_0_70012508	0	17	0	10	nan	nan	nan	nan	nan
chr11:70015678-70015678(-)	chr11_0_70015677	0	12	0	10	nan	nan	nan	nan	nan
chr11:70012247-70012247(-)	chr11_0_70012246	0	18	0	10	nan	nan	nan	nan	nan
chr11:70018152-70018152(-)	chr11_0_70018151	0	10	0	10	nan	nan	nan	nan	nan
chr11:70012381-70012381(-)	chr11_0_70012380	0	17	0	10	nan	nan	nan	nan	nan
chr11:70018801-70018801(-)	chr11_0_70018800	0	12	0	10	nan	nan	nan	nan	nan
chr11:70010298-70010298(+)	chr11_1_70010297	0	19	0	10	nan	nan	nan	nan	nan
chr11:70013030-70013030(-)	chr11_0_70013029	0	17	0	10	nan	nan	nan	nan	nan
chr11:70015807-70015807(+)	chr11_1_70015806	0	12	0	10	nan	nan	nan	nan	nan
chr11:70010036-70010036(+)	chr11_1_70010035	0	18	0	10	nan	nan	nan	nan	nan
chr11:70010248-70010248(-)	chr11_0_70010247	0	20	0	10	nan	nan	nan	nan	nan
chr11:70013159-70013159(+)	chr11_1_70013158	0	16	0	10	nan	nan	nan	nan	nan
chr11:70015891-70015891(-)	chr11_0_70015890	0	13	0	10	nan	nan	nan	nan	nan
chr11:70015495-70015495(-)	chr11_0_70015494	1	12	1	10	nan	nan	nan	nan	nan
chr11:70018668-70018668(+)	chr11_1_70018667	0	11	0	10	nan	nan	nan	nan	nan
chr11:70012501-70012501(+)	chr11_1_70012500	0	18	0	10	nan	nan	nan	nan	nan
chr11:70012064-70012064(-)	chr11_0_70012063	0	15	0	10	nan	nan	nan	nan	nan
chr11:70013109-70013109(-)	chr11_0_70013108	0	16	0	10	nan	nan	nan	nan	nan
chr11:70019014-70019014(-)	chr11_0_70019013	0	12	0	10	nan	nan	nan	nan	nan
chr11:70018356-70018356(-)	chr11_0_70018355	0	11	0	10	nan	nan	nan	nan	nan
chr11:70016366-70016366(-)	chr11_0_70016365	0	16	0	10	nan	nan	nan	nan	nan
chr11:70013110-70013110(+)	chr11_1_70013109	0	16	0	10	nan	nan	nan	nan	nan
chr11:70018182-70018182(-)	chr11_0_70018181	0	11	0	10	nan	nan	nan	nan	nan
chr11:70018619-70018619(+)	chr11_1_70018618	0	11	0	10	nan	nan	nan	nan	nan
chr11:70013322-70013322(-)	chr11_0_70013321	0	15	0	10	nan	nan	nan	nan	nan
chr11:70019227-70019227(-)	chr11_0_70019226	0	12	0	10	nan	nan	nan	nan	nan
chr11:70015971-70015971(+)	chr11_1_70015970	0	12	0	10	nan	nan	nan	nan	nan
chr11:70015313-70015313(+)	chr11_1_70015312	0	11	0	10	nan	nan	nan	nan	nan
chr11:70016183-70016183(-)	chr11_0_70016182	0	12	0	10	nan	nan	nan	nan	nan
chr11:70015787-70015787(-)	chr11_0_70015786	0	13	0	10	nan	nan	nan	nan	nan
chr11:70010412-70010412(-)	chr11_0_70010411	0	17	0	10	nan	nan	nan	nan	nan
chr11:70012665-70012665(+)	chr11_1_70012664	0	16	0	10	nan	nan	nan	nan	nan
chr11:70013576-70013576(+)	chr11_1_70013575	0	12	0	10	nan	nan	nan	nan	nan
chr11:70013273-70013273(-)	chr11_0_70013272	0	14	0	10	nan	nan	nan	nan	nan
chr11:70016050-70016050(+)	chr11_1_70016049	0	14	0	10	nan	nan	nan	nan	nan
chr11:70015526-70015526(+)	chr11_1_70015525	0	11	0	10	nan	nan	nan	nan	nan
chr11:70016396-70016396(-)	chr11_0_70016395	0	15	0	10	nan	nan	nan	nan	nan
chr11:70010666-70010666(+)	chr11_1_70010665	0	18	0	10	nan	nan	nan	nan	nan
chr11:70012744-70012744(+)	chr11_1_70012743	0	19	0	10	nan	nan	nan	nan	nan
chr11:70013789-70013789(+)	chr11_1_70013788	0	12	0	10	nan	nan	nan	nan	nan
chr11:70016521-70016521(-)	chr11_0_70016520	0	16	0	10	nan	nan	nan	nan	nan
chr11:70018995-70018995(-)	chr11_0_70018994	0	12	0	10	nan	nan	nan	nan	nan
chr11:70010096-70010096(+)	chr11_1_70010095	0	19	0	10	nan	nan	nan	nan	nan
chr11:70015605-70015605(+)	chr11_1_70015604	0	11	0	10	nan	nan	nan	nan	nan
chr11:70010046-70010046(-)	chr11_0_70010045	0	18	0	10	nan	nan	nan	nan	nan
chr11:70015951-70015951(-)	chr11_0_70015950	0	12	0	10	nan	nan	nan	nan	nan
chr11:70016784-70016784(+)	chr11_1_70016783	0	14	0	10	nan	nan	nan	nan	nan
chr11:70016388-70016388(+)	chr11_1_70016387	0	15	0	10	nan	nan	nan	nan	nan
chr11:70018862-70018862(+)	chr11_1_70018861	0	11	0	10	nan	nan	nan	nan	nan
chr11:70016600-70016600(-)	chr11_0_70016599	0	14	0	10	nan	nan	nan	nan	nan
chr11:70011225-70011225(-)	chr11_0_70011224	0	16	0	10	nan	nan	nan	nan	nan
chr11:70013303-70013303(-)	chr11_0_70013302	0	15	0	10	nan	nan	nan	nan	nan
chr11:70012907-70012907(-)	chr11_0_70012906	0	18	0	10	nan	nan	nan	nan	nan
chr11:70019249-70019249(+)	chr11_1_70019248	0	11	0	10	nan	nan	nan	nan	nan
chr11:70015818-70015818(+)	chr11_1_70015817	0	11	0	10	nan	nan	nan	nan	nan
chr11:70019199-70019199(-)	chr11_0_70019198	0	12	0	10	nan	nan	nan	nan	nan
chr11:70010696-70010696(+)	chr11_1_70010695	0	18	0	10	nan	nan	nan	nan	nan
chr11:70016164-70016164(-)	chr11_0_70016163	0	15	0	10	nan	nan	nan	nan	nan
chr11:70016205-70016205(+)	chr11_1_70016204	0	14	0	10	nan	nan	nan	nan	nan
chr11:70010434-70010434(+)	chr11_1_70010433	0	17	0	10	nan	nan	nan	nan	nan
chr11:70015943-70015943(+)	chr11_1_70015942	0	13	0	10	nan	nan	nan	nan	nan
chr11:70016813-70016813(-)	chr11_0_70016812	0	15	0	10	nan	nan	nan	nan	nan
chr11:70019025-70019025(-)	chr11_0_70019024	0	12	0	10	nan	nan	nan	nan	nan
chr11:70014165-70014165(-)	chr11_0_70014164	0	10	0	10	nan	nan	nan	nan	nan
chr11:70016680-70016680(+)	chr11_1_70016679	0	14	0	10	nan	nan	nan	nan	nan
chr11:70013641-70013641(-)	chr11_0_70013640	0	12	0	10	nan	nan	nan	nan	nan
chr11:70011255-70011255(-)	chr11_0_70011254	0	17	0	10	nan	nan	nan	nan	nan
chr11:70010859-70010859(-)	chr11_0_70010858	0	17	0	10	nan	nan	nan	nan	nan
chr11:70016368-70016368(-)	chr11_0_70016367	0	17	0	10	nan	nan	nan	nan	nan
chr11:70013770-70013770(+)	chr11_1_70013769	0	12	0	10	nan	nan	nan	nan	nan
chr11:70016502-70016502(-)	chr11_0_70016501	0	17	1	10	nan	nan	nan	nan	nan
chr11:70014378-70014378(-)	chr11_0_70014377	0	12	0	10	nan	nan	nan	nan	nan
chr11:70014116-70014116(-)	chr11_0_70014115	0	14	0	10	nan	nan	nan	nan	nan
chr11:70013458-70013458(-)	chr11_0_70013457	0	14	0	10	nan	nan	nan	nan	nan
chr11:70016631-70016631(+)	chr11_1_70016630	0	14	0	10	nan	nan	nan	nan	nan
chr11:70019363-70019363(-)	chr11_0_70019362	0	10	0	10	nan	nan	nan	nan	nan
chr11:70016369-70016369(+)	chr11_1_70016368	0	15	0	10	nan	nan	nan	nan	nan
chr11:70011072-70011072(-)	chr11_0_70011071	0	16	0	10	nan	nan	nan	nan	nan
chr11:70016977-70016977(-)	chr11_0_70016976	0	16	0	10	nan	nan	nan	nan	nan
chr11:70016581-70016581(-)	chr11_0_70016580	0	16	0	10	nan	nan	nan	nan	nan
chr11:70013983-70013983(+)	chr11_1_70013982	0	12	0	10	nan	nan	nan	nan	nan
chr11:70013587-70013587(+)	chr11_1_70013586	0	12	0	10	nan	nan	nan	nan	nan
chr11:70013721-70013721(+)	chr11_1_70013720	0	10	0	10	nan	nan	nan	nan	nan
chr11:70010939-70010939(+)	chr11_1_70010938	0	19	1	10	nan	nan	nan	nan	nan
chr11:70013671-70013671(-)	chr11_0_70013670	0	12	0	10	nan	nan	nan	nan	nan
chr11:70016844-70016844(+)	chr11_1_70016843	0	14	0	10	nan	nan	nan	nan	nan
chr11:70016582-70016582(+)	chr11_1_70016581	0	14	0	10	nan	nan	nan	nan	nan
chr11:70017097-70017097(+)	chr11_1_70017096	0	15	0	10	nan	nan	nan	nan	nan
chr11:70011722-70011722(+)	chr11_1_70011721	0	17	0	10	nan	nan	nan	nan	nan
chr11:70011023-70011023(-)	chr11_0_70011022	0	18	0	10	nan	nan	nan	nan	nan
chr11:70010627-70010627(-)	chr11_0_70010626	0	18	0	10	nan	nan	nan	nan	nan
chr11:70013800-70013800(+)	chr11_1_70013799	0	12	0	10	nan	nan	nan	nan	nan
chr11:70017443-70017443(-)	chr11_0_70017442	0	14	0	10	nan	nan	nan	nan	nan
chr11:70014449-70014449(+)	chr11_1_70014448	0	11	0	10	nan	nan	nan	nan	nan
chr11:70014583-70014583(+)	chr11_1_70014582	0	12	0	10	nan	nan	nan	nan	nan
chr11:70013884-70013884(-)	chr11_0_70013883	0	13	0	10	nan	nan	nan	nan	nan
chr11:70013925-70013925(+)	chr11_1_70013924	0	12	0	10	nan	nan	nan	nan	nan
chr11:70010890-70010890(+)	chr11_1_70010889	0	16	0	10	nan	nan	nan	nan	nan
chr11:70014533-70014533(-)	chr11_0_70014532	0	10	0	10	nan	nan	nan	nan	nan
chr11:70017007-70017007(-)	chr11_0_70017006	0	15	0	10	nan	nan	nan	nan	nan
chr11:70017444-70017444(+)	chr11_1_70017443	0	13	0	10	nan	nan	nan	nan	nan
chr11:70011277-70011277(+)	chr11_1_70011276	0	14	0	10	nan	nan	nan	nan	nan
chr11:70013751-70013751(+)	chr11_1_70013750	0	11	0	10	nan	nan	nan	nan	nan
chr11:70011885-70011885(-)	chr11_0_70011884	0	15	0	10	nan	nan	nan	nan	nan
chr11:70011489-70011489(-)	chr11_0_70011488	0	15	0	10	nan	nan	nan	nan	nan
chr11:70014662-70014662(+)	chr11_1_70014661	0	10	0	10	nan	nan	nan	nan	nan
chr11:70011623-70011623(-)	chr11_0_70011622	0	16	0	10	nan	nan	nan	nan	nan
chr11:70014400-70014400(+)	chr11_1_70014399	0	12	0	10	nan	nan	nan	nan	nan
chr11:70011053-70011053(-)	chr11_0_70011052	0	16	0	10	nan	nan	nan	nan	nan
chr11:70011094-70011094(+)	chr11_1_70011093	0	18	0	10	nan	nan	nan	nan	nan
chr11:70017395-70017395(+)	chr11_1_70017394	0	13	0	10	nan	nan	nan	nan	nan
chr11:70017078-70017078(+)	chr11_1_70017077	0	15	0	10	nan	nan	nan	nan	nan
chr11:70011703-70011703(+)	chr11_1_70011702	0	16	0	10	nan	nan	nan	nan	nan
chr11:70014039-70014039(-)	chr11_0_70014038	0	12	0	10	nan	nan	nan	nan	nan
chr11:70011915-70011915(-)	chr11_0_70011914	0	16	0	10	nan	nan	nan	nan	nan
chr11:70014826-70014826(+)	chr11_1_70014825	0	10	0	10	nan	nan	nan	nan	nan
chr11:70014514-70014514(-)	chr11_0_70014513	1	11	1	10	nan	nan	nan	nan	nan
chr11:70014252-70014252(-)	chr11_0_70014251	0	12	0	10	nan	nan	nan	nan	nan
chr11:70017029-70017029(+)	chr11_1_70017028	0	15	0	10	nan	nan	nan	nan	nan
chr11:70012128-70012128(-)	chr11_0_70012127	0	16	0	10	nan	nan	nan	nan	nan
chr11:70017637-70017637(-)	chr11_0_70017636	0	12	0	10	nan	nan	nan	nan	nan
chr11:70011866-70011866(-)	chr11_0_70011865	0	16	0	10	nan	nan	nan	nan	nan
chr11:70017812-70017812(+)	chr11_1_70017811	0	12	0	10	nan	nan	nan	nan	nan
chr11:70013985-70013985(+)	chr11_1_70013984	0	14	0	10	nan	nan	nan	nan	nan
chr11:70012253-70012253(-)	chr11_0_70012252	0	18	0	10	nan	nan	nan	nan	nan
chr11:70015426-70015426(+)	chr11_1_70015425	0	11	0	10	nan	nan	nan	nan	nan
chr11:70014727-70014727(-)	chr11_0_70014726	0	10	0	10	nan	nan	nan	nan	nan
chr11:70014465-70014465(-)	chr11_0_70014464	0	11	0	10	nan	nan	nan	nan	nan
chr11:70017242-70017242(+)	chr11_1_70017241	0	15	0	10	nan	nan	nan	nan	nan
chr11:70015114-70015114(-)	chr11_0_70015113	0	10	0	10	nan	nan	nan	nan	nan
chr11:70017850-70017850(-)	chr11_0_70017849	0	13	0	10	nan	nan	nan	nan	nan
chr11:70017588-70017588(-)	chr11_0_70017587	1	14	0	10	nan	nan	nan	nan	nan
chr11:70014198-70014198(+)	chr11_1_70014197	0	13	0	10	nan	nan	nan	nan	nan
chr11:70012332-70012332(-)	chr11_0_70012331	0	17	0	10	nan	nan	nan	nan	nan
chr11:70018237-70018237(-)	chr11_0_70018236	0	10	0	10	nan	nan	nan	nan	nan
chr11:70012466-70012466(-)	chr11_0_70012465	0	17	0	10	nan	nan	nan	nan	nan
chr11:70018238-70018238(+)	chr11_1_70018237	0	10	0	10	nan	nan	nan	nan	nan
chr11:70014411-70014411(+)	chr11_1_70014410	1	12	1	10	nan	nan	nan	nan	nan
chr11:70018450-70018450(-)	chr11_0_70018449	0	12	0	10	nan	nan	nan	nan	nan
chr11:70012283-70012283(-)	chr11_0_70012282	0	17	0	10	nan	nan	nan	nan	nan
chr11:70015060-70015060(+)	chr11_1_70015059	0	11	0	10	nan	nan	nan	nan	nan
chr11:70017792-70017792(-)	chr11_0_70017791	0	14	0	10	nan	nan	nan	nan	nan
chr11:70014536-70014536(+)	chr11_1_70014535	0	12	0	10	nan	nan	nan	nan	nan
chr11:70015802-70015802(-)	chr11_0_70015801	0	11	0	10	nan	nan	nan	nan	nan
chr11:70015406-70015406(-)	chr11_0_70015405	0	10	0	10	nan	nan	nan	nan	nan
chr11:70012150-70012150(+)	chr11_1_70012149	0	17	0	10	nan	nan	nan	nan	nan
chr11:70018055-70018055(+)	chr11_1_70018054	0	10	0	10	nan	nan	nan	nan	nan
chr11:70011888-70011888(+)	chr11_1_70011887	0	17	0	10	nan	nan	nan	nan	nan
chr11:70018663-70018663(-)	chr11_0_70018662	0	12	0	10	nan	nan	nan	nan	nan
chr11:70013146-70013146(+)	chr11_1_70013145	0	17	0	10	nan	nan	nan	nan	nan
chr11:70012709-70012709(-)	chr11_0_70012708	0	18	0	10	nan	nan	nan	nan	nan
chr11:70012750-70012750(+)	chr11_1_70012749	0	17	0	10	nan	nan	nan	nan	nan
chr11:70018352-70018352(-)	chr11_0_70018351	0	11	0	10	nan	nan	nan	nan	nan
chr11:70017956-70017956(-)	chr11_0_70017955	0	11	0	10	nan	nan	nan	nan	nan
chr11:70015873-70015873(+)	chr11_1_70015872	0	11	0	10	nan	nan	nan	nan	nan
chr11:70015570-70015570(-)	chr11_0_70015569	0	10	0	10	nan	nan	nan	nan	nan
chr11:70010052-70010052(-)	chr11_0_70010051	0	19	0	10	nan	nan	nan	nan	nan
chr11:70019130-70019130(+)	chr11_1_70019129	0	11	0	10	nan	nan	nan	nan	nan
chr11:70013359-70013359(+)	chr11_1_70013358	0	14	0	10	nan	nan	nan	nan	nan
chr11:70012963-70012963(+)	chr11_1_70012962	0	18	0	10	nan	nan	nan	nan	nan
chr11:70018431-70018431(-)	chr11_0_70018430	0	11	0	10	nan	nan	nan	nan	nan
chr11:70018868-70018868(+)	chr11_1_70018867	0	11	0	10	nan	nan	nan	nan	nan
chr11:70015175-70015175(+)	chr11_1_70015174	0	11	0	10	nan	nan	nan	nan	nan
chr11:70016086-70016086(+)	chr11_1_70016085	0	14	0	10	nan	nan	nan	nan	nan
chr11:70016036-70016036(-)	chr11_0_70016035	0	13	0	10	nan	nan	nan	nan	nan
chr11:70018947-70018947(+)	chr11_1_70018946	0	10	0	10	nan	nan	nan	nan	nan
chr11:70019081-70019081(+)	chr11_1_70019080	0	11	0	10	nan	nan	nan	nan	nan
chr11:70018248-70018248(-)	chr11_0_70018247	0	11	0	10	nan	nan	nan	nan	nan
chr11:70012518-70012518(+)	chr11_1_70012517	0	18	0	10	nan	nan	nan	nan	nan
chr11:70019031-70019031(-)	chr11_0_70019030	0	12	0	10	nan	nan	nan	nan	nan
